,DE_load_actual_entsoe_transparency
14732,56517.0
14733,51914.0
14734,47637.0
14735,44395.0
14736,42885.0
14737,42021.0
14738,42378.0
14739,43300.0
14740,47023.0
14741,54968.0
14742,60015.0
14743,62985.0
14744,63720.0
14745,65158.0
14746,66148.0
14747,65229.0
14748,65369.0
14749,63750.0
14750,62701.0
14751,61505.0
14752,60796.0
14753,60352.0
14754,60256.0
14755,60500.0
14756,56997.0
14757,52238.0
14758,48053.0
14759,45434.0
14760,43751.0
14761,42894.0
14762,43080.0
14763,44110.0
14764,47543.0
14765,55310.0
14766,60621.0
14767,63450.0
14768,64423.0
14769,65414.0
14770,66618.0
14771,65791.0
14772,65260.0
14773,64063.0
14774,62812.0
14775,61355.0
14776,60959.0
14777,60508.0
14778,60179.0
14779,60318.0
14780,57150.0
14781,52459.0
14782,48525.0
14783,45718.0
14784,44017.0
14785,42997.0
14786,43146.0
14787,44212.0
14788,48002.0
14789,55966.0
14790,60739.0
14791,63579.0
14792,64628.0
14793,66190.0
14794,67619.0
14795,67150.0
14796,66381.0
14797,65338.0
14798,64227.0
14799,62845.0
14800,62213.0
14801,61569.0
14802,61123.0
14803,61131.0
14804,57401.0
14805,52737.0
14806,48627.0
14807,45627.0
14808,43694.0
14809,42904.0
14810,43121.0
14811,44050.0
14812,47544.0
14813,55345.0
14814,60630.0
14815,63815.0
14816,64488.0
14817,65707.0
14818,66872.0
14819,65922.0
14820,64727.0
14821,62997.0
14822,61492.0
14823,60269.0
14824,59839.0
14825,58924.0
14826,58392.0
14827,58226.0
14828,54368.0
14829,50197.0
14830,46128.0
14831,43219.0
14832,41616.0
14833,40427.0
14834,40016.0
14835,40035.0
14836,40648.0
14837,42611.0
14838,45143.0
14839,48788.0
14840,51712.0
14841,53305.0
14842,54227.0
14843,53520.0
14844,52016.0
14845,50393.0
14846,49315.0
14847,48798.0
14848,48938.0
14849,49168.0
14850,48773.0
14851,48812.0
14852,46379.0
14853,43609.0
14854,40801.0
14855,38429.0
14856,37097.0
14857,36075.0
14858,35673.0
14859,35581.0
14860,36067.0
14861,37067.0
14862,38558.0
14863,41605.0
14864,44070.0
14865,46835.0
14866,48887.0
14867,48345.0
14868,46822.0
14869,45466.0
14870,44688.0
14871,44676.0
14872,45145.0
14873,46430.0
14874,47177.0
14875,48824.0
14876,46626.0
14877,44933.0
14878,42291.0
14879,40268.0
14880,39080.0
14881,38348.0
14882,38647.0
14883,40055.0
14884,44323.0
14885,53378.0
14886,58960.0
14887,62066.0
14888,63292.0
14889,65269.0
14890,66671.0
14891,66372.0
14892,66015.0
14893,65168.0
14894,64192.0
14895,62579.0
14896,61806.0
14897,61491.0
14898,61321.0
14899,61387.0
14900,57588.0
14901,53085.0
14902,48893.0
14903,46038.0
14904,44034.0
14905,43030.0
14906,43200.0
14907,43961.0
14908,47573.0
14909,56213.0
14910,61157.0
14911,63787.0
14912,64796.0
14913,66506.0
14914,67890.0
14915,68080.0
14916,67550.0
14917,66489.0
14918,65232.0
14919,62894.0
14920,62100.0
14921,61429.0
14922,61091.0
14923,61030.0
14924,57073.0
14925,52498.0
14926,48266.0
14927,45516.0
14928,43905.0
14929,43117.0
14930,42996.0
14931,44096.0
14932,47713.0
14933,56030.0
14934,61184.0
14935,64031.0
14936,64792.0
14937,66324.0
14938,67412.0
14939,67282.0
14940,67569.0
14941,66476.0
14942,65013.0
14943,63126.0
14944,62532.0
14945,61900.0
14946,62149.0
14947,61958.0
14948,58019.0
14949,53676.0
14950,49190.0
14951,46596.0
14952,45041.0
14953,44086.0
14954,43964.0
14955,44755.0
14956,48335.0
14957,56357.0
14958,61379.0
14959,63986.0
14960,64615.0
14961,65927.0
14962,67654.0
14963,68065.0
14964,67335.0
14965,66000.0
14966,64609.0
14967,62408.0
14968,61462.0
14969,61246.0
14970,61194.0
14971,60780.0
14972,56764.0
14973,52928.0
14974,48961.0
14975,46075.0
14976,44292.0
14977,43057.0
14978,43110.0
14979,43784.0
14980,47583.0
14981,56094.0
14982,60730.0
14983,63446.0
14984,63955.0
14985,65115.0
14986,66035.0
14987,65194.0
14988,64306.0
14989,62401.0
14990,61204.0
14991,59774.0
14992,59597.0
14993,58813.0
14994,59368.0
14995,57749.0
14996,53430.0
14997,49319.0
14998,45752.0
14999,42886.0
15000,41077.0
15001,40284.0
15002,39837.0
15003,39660.0
15004,40416.0
15005,43196.0
15006,45565.0
15007,48921.0
15008,51638.0
15009,53196.0
15010,53751.0
15011,53113.0
15012,51584.0
15013,50443.0
15014,49915.0
15015,49456.0
15016,50009.0
15017,50540.0
15018,51140.0
15019,46257.0
15020,40236.0
15021,38505.0
15022,36141.0
15023,33875.0
15024,32617.0
15025,31598.0
15026,31307.0
15027,31335.0
15028,31772.0
15029,32636.0
15030,34151.0
15031,37079.0
15032,39492.0
15033,41011.0
15034,42719.0
15035,41820.0
15036,40201.0
15037,39533.0
15038,39480.0
15039,40314.0
15040,42292.0
15041,44502.0
15042,45922.0
15043,46041.0
15044,43719.0
15045,42837.0
15046,40176.0
15047,38089.0
15048,36838.0
15049,36410.0
15050,36616.0
15051,38399.0
15052,42433.0
15053,52177.0
15054,58181.0
15055,61537.0
15056,62565.0
15057,64271.0
15058,65984.0
15059,65486.0
15060,64895.0
15061,63582.0
15062,62355.0
15063,60510.0
15064,60002.0
15065,60188.0
15066,61363.0
15067,59717.0
15068,55339.0
15069,50865.0
15070,46999.0
15071,44388.0
15072,42826.0
15073,41979.0
15074,42042.0
15075,43276.0
15076,46802.0
15077,55479.0
15078,61147.0
15079,63872.0
15080,64179.0
15081,65447.0
15082,66225.0
15083,65587.0
15084,64666.0
15085,63525.0
15086,62168.0
15087,60666.0
15088,60545.0
15089,60568.0
15090,62135.0
15091,60647.0
15092,55784.0
15093,50967.0
15094,46818.0
15095,43974.0
15096,42520.0
15097,41520.0
15098,41624.0
15099,42711.0
15100,46510.0
15101,55737.0
15102,60840.0
15103,62827.0
15104,63157.0
15105,64098.0
15106,65479.0
15107,65175.0
15108,64473.0
15109,63311.0
15110,61739.0
15111,60374.0
15112,59715.0
15113,59914.0
15114,61588.0
15115,60559.0
15116,55994.0
15117,51353.0
15118,46984.0
15119,44072.0
15120,42584.0
15121,41676.0
15122,41957.0
15123,42929.0
15124,46677.0
15125,53650.0
15126,60259.0
15127,62168.0
15128,61931.0
15129,63028.0
15130,64367.0
15131,64587.0
15132,64224.0
15133,62965.0
15134,61815.0
15135,60530.0
15136,60268.0
15137,60271.0
15138,62366.0
15139,60897.0
15140,56130.0
15141,51410.0
15142,47259.0
15143,44152.0
15144,42414.0
15145,41408.0
15146,41636.0
15147,42853.0
15148,46763.0
15149,55633.0
15150,60824.0
15151,63196.0
15152,63567.0
15153,64778.0
15154,65656.0
15155,65345.0
15156,64144.0
15157,62599.0
15158,60908.0
15159,59195.0
15160,58916.0
15161,58617.0
15162,60223.0
15163,58440.0
15164,53783.0
15165,49664.0
15166,45534.0
15167,42252.0
15168,40832.0
15169,39687.0
15170,39386.0
15171,39408.0
15172,40339.0
15173,42844.0
15174,45634.0
15175,49162.0
15176,51960.0
15177,53248.0
15178,54367.0
15179,53141.0
15180,50892.0
15181,49069.0
15182,48155.0
15183,47775.0
15184,48450.0
15185,49167.0
15186,51089.0
15187,49756.0
15188,46278.0
15189,43741.0
15190,40716.0
15191,38458.0
15192,36987.0
15193,35851.0
15194,35444.0
15195,35544.0
15196,36130.0
15197,37073.0
15198,38252.0
15199,41515.0
15200,44562.0
15201,46820.0
15202,48381.0
15203,48105.0
15204,46473.0
15205,44891.0
15206,44083.0
15207,43811.0
15208,45402.0
15209,47023.0
15210,49477.0
15211,49688.0
15212,46846.0
15213,45126.0
15214,41897.0
15215,39740.0
15216,38348.0
15217,37752.0
15218,37940.0
15219,39083.0
15220,44300.0
15221,54721.0
15222,60922.0
15223,63468.0
15224,63907.0
15225,65469.0
15226,66540.0
15227,65971.0
15228,64953.0
15229,63782.0
15230,62913.0
15231,61648.0
15232,61451.0
15233,61667.0
15234,63680.0
15235,61108.0
15236,56616.0
15237,51830.0
15238,47480.0
15239,44714.0
15240,43193.0
15241,42298.0
15242,42693.0
15243,43818.0
15244,47881.0
15245,57063.0
15246,62231.0
15247,64744.0
15248,65029.0
15249,65703.0
15250,66221.0
15251,65714.0
15252,65867.0
15253,64554.0
15254,63370.0
15255,61463.0
15256,61360.0
15257,61575.0
15258,64145.0
15259,61963.0
15260,57364.0
15261,52397.0
15262,48060.0
15263,45147.0
15264,43605.0
15265,42824.0
15266,43105.0
15267,44073.0
15268,47937.0
15269,57332.0
15270,63191.0
15271,65724.0
15272,66663.0
15273,67599.0
15274,68886.0
15275,68816.0
15276,68167.0
15277,66651.0
15278,65422.0
15279,63714.0
15280,62632.0
15281,62833.0
15282,65003.0
15283,62295.0
15284,57605.0
15285,53509.0
15286,49145.0
15287,45919.0
15288,44355.0
15289,43621.0
15290,43496.0
15291,44657.0
15292,48640.0
15293,58403.0
15294,64006.0
15295,65848.0
15296,66341.0
15297,67981.0
15298,69231.0
15299,68924.0
15300,68360.0
15301,66972.0
15302,65505.0
15303,64486.0
15304,64143.0
15305,63919.0
15306,66151.0
15307,63754.0
15308,58925.0
15309,53916.0
15310,49589.0
15311,46269.0
15312,44784.0
15313,44021.0
15314,43916.0
15315,44668.0
15316,48384.0
15317,57549.0
15318,63233.0
15319,65108.0
15320,65868.0
15321,67234.0
15322,67887.0
15323,67122.0
15324,65752.0
15325,64088.0
15326,62215.0
15327,60841.0
15328,60191.0
15329,60316.0
15330,62282.0
15331,59627.0
15332,55080.0
15333,51048.0
15334,47086.0
15335,43955.0
15336,42073.0
15337,40807.0
15338,40455.0
15339,40385.0
15340,40883.0
15341,43165.0
15342,46057.0
15343,49427.0
15344,52097.0
15345,53893.0
15346,54468.0
15347,53798.0
15348,52160.0
15349,51357.0
15350,50614.0
15351,49997.0
15352,50626.0
15353,51853.0
15354,53385.0
15355,50746.0
15356,47507.0
15357,45183.0
15358,42599.0
15359,39057.0
15360,36955.0
15361,36168.0
15362,35730.0
15363,35978.0
15364,36191.0
15365,37203.0
15366,39172.0
15367,42799.0
15368,45880.0
15369,47858.0
15370,50180.0
15371,49962.0
15372,47519.0
15373,46072.0
15374,45203.0
15375,44962.0
15376,46818.0
15377,48034.0
15378,49580.0
15379,48076.0
15380,45438.0
15381,43628.0
15382,40715.0
15383,38578.0
15384,36897.0
15385,35871.0
15386,35842.0
15387,36321.0
15388,37183.0
15389,38180.0
15390,39942.0
15391,43147.0
15392,45670.0
15393,47281.0
15394,49186.0
15395,48421.0
15396,46440.0
15397,45948.0
15398,45755.0
15399,45872.0
15400,47927.0
15401,50279.0
15402,52869.0
15403,51110.0
15404,48627.0
15405,46651.0
15406,43349.0
15407,40789.0
15408,39277.0
15409,38549.0
15410,38796.0
15411,40370.0
15412,45031.0
15413,55533.0
15414,62462.0
15415,65029.0
15416,65606.0
15417,66948.0
15418,68386.0
15419,67325.0
15420,66535.0
15421,65701.0
15422,64557.0
15423,63184.0
15424,63369.0
15425,63850.0
15426,66306.0
15427,63353.0
15428,58669.0
15429,54187.0
15430,49829.0
15431,46569.0
15432,44667.0
15433,43736.0
15434,44290.0
15435,46028.0
15436,49507.0
15437,58607.0
15438,64275.0
15439,66386.0
15440,66465.0
15441,67380.0
15442,68926.0
15443,68251.0
15444,67182.0
15445,65948.0
15446,64949.0
15447,63466.0
15448,63594.0
15449,64543.0
15450,67030.0
15451,64043.0
15452,59875.0
15453,55657.0
15454,50832.0
15455,47521.0
15456,45888.0
15457,45289.0
15458,45721.0
15459,46766.0
15460,50816.0
15461,59682.0
15462,66078.0
15463,67914.0
15464,68435.0
15465,69255.0
15466,70271.0
15467,69614.0
15468,68818.0
15469,67720.0
15470,66932.0
15471,65634.0
15472,65574.0
15473,66773.0
15474,68016.0
15475,64200.0
15476,59630.0
15477,56026.0
15478,52380.0
15479,49631.0
15480,48103.0
15481,47686.0
15482,47715.0
15483,48624.0
15484,51630.0
15485,58507.0
15486,63879.0
15487,65739.0
15488,65914.0
15489,67195.0
15490,67978.0
15491,68631.0
15492,66816.0
15493,64927.0
15494,63605.0
15495,62367.0
15496,62322.0
15497,63688.0
15498,65383.0
15499,61802.0
15500,57460.0
15501,54079.0
15502,49929.0
15503,46339.0
15504,44168.0
15505,42764.0
15506,42610.0
15507,42694.0
15508,43229.0
15509,45001.0
15510,47927.0
15511,51516.0
15512,54490.0
15513,55830.0
15514,56600.0
15515,56279.0
15516,54592.0
15517,52923.0
15518,51864.0
15519,51683.0
15520,52342.0
15521,54305.0
15522,56276.0
15523,53110.0
15524,49908.0
15525,48236.0
15526,44969.0
15527,41552.0
15528,39567.0
15529,38664.0
15530,38599.0
15531,39167.0
15532,38766.0
15533,39404.0
15534,41254.0
15535,44493.0
15536,47644.0
15537,50094.0
15538,52237.0
15539,51567.0
15540,49524.0
15541,48094.0
15542,47293.0
15543,47200.0
15544,48749.0
15545,51310.0
15546,53697.0
15547,51595.0
15548,49438.0
15549,48901.0
15550,45912.0
15551,43511.0
15552,41608.0
15553,40788.0
15554,41469.0
15555,43332.0
15556,47880.0
15557,56711.0
15558,63391.0
15559,65523.0
15560,66195.0
15561,67272.0
15562,66693.0
15563,65697.0
15564,65151.0
15565,65952.0
15566,65316.0
15567,63559.0
15568,63545.0
15569,65526.0
15570,67265.0
15571,63789.0
15572,59681.0
15573,55872.0
15574,51373.0
15575,47596.0
15576,46023.0
15577,45080.0
15578,45761.0
15579,47397.0
15580,50833.0
15581,58760.0
15582,65072.0
15583,67086.0
15584,67213.0
15585,68084.0
15586,69365.0
15587,69266.0
15588,68496.0
15589,67222.0
15590,66205.0
15591,64977.0
15592,64888.0
15593,66901.0
15594,68320.0
15595,64572.0
15596,60458.0
15597,56860.0
15598,52259.0
15599,48209.0
15600,46220.0
15601,45113.0
15602,45822.0
15603,47411.0
15604,51019.0
15605,59357.0
15606,65923.0
15607,67955.0
15608,68068.0
15609,69287.0
15610,70332.0
15611,69532.0
15612,68867.0
15613,67556.0
15614,66256.0
15615,65097.0
15616,65066.0
15617,66586.0
15618,67923.0
15619,64074.0
15620,60158.0
15621,56565.0
15622,52121.0
15623,48699.0
15624,46533.0
15625,45966.0
15626,46396.0
15627,47655.0
15628,51262.0
15629,59449.0
15630,65896.0
15631,68056.0
15632,68812.0
15633,69643.0
15634,70599.0
15635,69942.0
15636,69671.0
15637,68351.0
15638,66648.0
15639,64775.0
15640,65429.0
15641,67138.0
15642,69062.0
15643,65069.0
15644,60601.0
15645,56962.0
15646,52635.0
15647,48808.0
15648,46506.0
15649,45497.0
15650,46239.0
15651,47782.0
15652,51227.0
15653,58948.0
15654,65342.0
15655,67513.0
15656,68831.0
15657,69490.0
15658,69197.0
15659,67995.0
15660,67297.0
15661,64865.0
15662,63533.0
15663,62907.0
15664,62663.0
15665,64381.0
15666,65967.0
15667,62122.0
15668,58242.0
15669,54979.0
15670,50354.0
15671,46794.0
15672,44525.0
15673,43283.0
15674,43210.0
15675,43412.0
15676,43914.0
15677,45779.0
15678,48824.0
15679,51862.0
15680,54850.0
15681,56708.0
15682,57442.0
15683,56738.0
15684,54438.0
15685,53123.0
15686,52212.0
15687,51419.0
15688,52627.0
15689,55018.0
15690,56324.0
15691,52670.0
15692,49505.0
15693,48000.0
15694,44758.0
15695,41349.0
15696,39390.0
15697,38273.0
15698,38049.0
15699,38722.0
15700,38771.0
15701,39211.0
15702,40814.0
15703,43591.0
15704,46616.0
15705,49000.0
15706,50948.0
15707,50375.0
15708,47771.0
15709,45891.0
15710,45245.0
15711,45508.0
15712,47769.0
15713,51477.0
15714,53842.0
15715,51452.0
15716,49508.0
15717,49005.0
15718,45521.0
15719,42799.0
15720,41233.0
15721,40690.0
15722,41577.0
15723,43219.0
15724,47648.0
15725,56650.0
15726,63875.0
15727,66025.0
15728,66953.0
15729,67936.0
15730,68975.0
15731,68855.0
15732,67948.0
15733,66311.0
15734,65636.0
15735,63956.0
15736,64010.0
15737,65912.0
15738,67137.0
15739,63337.0
15740,59363.0
15741,55974.0
15742,51003.0
15743,47472.0
15744,45427.0
15745,44519.0
15746,45055.0
15747,46703.0
15748,50480.0
15749,58738.0
15750,65676.0
15751,68157.0
15752,68678.0
15753,69553.0
15754,69897.0
15755,69284.0
15756,68731.0
15757,67534.0
15758,66536.0
15759,65154.0
15760,65177.0
15761,67404.0
15762,67925.0
15763,64326.0
15764,60350.0
15765,56369.0
15766,51762.0
15767,48051.0
15768,46195.0
15769,45300.0
15770,45959.0
15771,47413.0
15772,51234.0
15773,58999.0
15774,65436.0
15775,68150.0
15776,68339.0
15777,70173.0
15778,71144.0
15779,70234.0
15780,69561.0
15781,67834.0
15782,66963.0
15783,65547.0
15784,65664.0
15785,67926.0
15786,68315.0
15787,64802.0
15788,60785.0
15789,57048.0
15790,52657.0
15791,48769.0
15792,46620.0
15793,46153.0
15794,46688.0
15795,48092.0
15796,51854.0
15797,59869.0
15798,66051.0
15799,68044.0
15800,69126.0
15801,70692.0
15802,70875.0
15803,70142.0
15804,69270.0
15805,68206.0
15806,67317.0
15807,66104.0
15808,66160.0
15809,68181.0
15810,68315.0
15811,64252.0
15812,60533.0
15813,56924.0
15814,52455.0
15815,48462.0
15816,46645.0
15817,45559.0
15818,45996.0
15819,47511.0
15820,50949.0
15821,58743.0
15822,65484.0
15823,68026.0
15824,68679.0
15825,69786.0
15826,70387.0
15827,69497.0
15828,68027.0
15829,66432.0
15830,64849.0
15831,64043.0
15832,64137.0
15833,66098.0
15834,65955.0
15835,61732.0
15836,57864.0
15837,54624.0
15838,50626.0
15839,46866.0
15840,44777.0
15841,43629.0
15842,43674.0
15843,43701.0
15844,44317.0
15845,45886.0
15846,49056.0
15847,52278.0
15848,54887.0
15849,56577.0
15850,57793.0
15851,56867.0
15852,54765.0
15853,53372.0
15854,52445.0
15855,52223.0
15856,53466.0
15857,56611.0
15858,56440.0
15859,52853.0
15860,50107.0
15861,48484.0
15862,45534.0
15863,41928.0
15864,39781.0
15865,39085.0
15866,39098.0
15867,39124.0
15868,39056.0
15869,39125.0
15870,40801.0
15871,43591.0
15872,47116.0
15873,50135.0
15874,52033.0
15875,51380.0
15876,49258.0
15877,48087.0
15878,47382.0
15879,47366.0
15880,49582.0
15881,54333.0
15882,55105.0
15883,52435.0
15884,50444.0
15885,50146.0
15886,46988.0
15887,44165.0
15888,42231.0
15889,41640.0
15890,42430.0
15891,44432.0
15892,48617.0
15893,58309.0
15894,65557.0
15895,67816.0
15896,67977.0
15897,69402.0
15898,70491.0
15899,69886.0
15900,69513.0
15901,68379.0
15902,67334.0
15903,65702.0
15904,66403.0
15905,68840.0
15906,68530.0
15907,64221.0
15908,60250.0
15909,56703.0
15910,52008.0
15911,48021.0
15912,46205.0
15913,45161.0
15914,45393.0
15915,47401.0
15916,51254.0
15917,59511.0
15918,66353.0
15919,68500.0
15920,68744.0
15921,69424.0
15922,70691.0
15923,70092.0
15924,69141.0
15925,67748.0
15926,66743.0
15927,65308.0
15928,65938.0
15929,68289.0
15930,67974.0
15931,63917.0
15932,59867.0
15933,56440.0
15934,52129.0
15935,47691.0
15936,45748.0
15937,45129.0
15938,45577.0
15939,47277.0
15940,50663.0
15941,58853.0
15942,65610.0
15943,67663.0
15944,67876.0
15945,69086.0
15946,69366.0
15947,68480.0
15948,67754.0
15949,66620.0
15950,65690.0
15951,64216.0
15952,64817.0
15953,67531.0
15954,67699.0
15955,64058.0
15956,60398.0
15957,56670.0
15958,52628.0
15959,48543.0
15960,46206.0
15961,45417.0
15962,45886.0
15963,47506.0
15964,51419.0
15965,59582.0
15966,66420.0
15967,68227.0
15968,68345.0
15969,69049.0
15970,69562.0
15971,68770.0
15972,67895.0
15973,67023.0
15974,66102.0
15975,64640.0
15976,65357.0
15977,68132.0
15978,68315.0
15979,64595.0
15980,60376.0
15981,57044.0
15982,52516.0
15983,48411.0
15984,46485.0
15985,45685.0
15986,46184.0
15987,47807.0
15988,51309.0
15989,59572.0
15990,66475.0
15991,68813.0
15992,68831.0
15993,69580.0
15994,69945.0
15995,69656.0
15996,68089.0
15997,66247.0
15998,64872.0
15999,63933.0
16000,63944.0
16001,66205.0
16002,65336.0
16003,61429.0
16004,57520.0
16005,54374.0
16006,50286.0
16007,46698.0
16008,44424.0
16009,43163.0
16010,43024.0
16011,43316.0
16012,43692.0
16013,45230.0
16014,49094.0
16015,52450.0
16016,55026.0
16017,56059.0
16018,56515.0
16019,55681.0
16020,54564.0
16021,52904.0
16022,51892.0
16023,51423.0
16024,52653.0
16025,56543.0
16026,56490.0
16027,52671.0
16028,49620.0
16029,48162.0
16030,45017.0
16031,41954.0
16032,39702.0
16033,38257.0
16034,37823.0
16035,37694.0
16036,38132.0
16037,38322.0
16038,39434.0
16039,41953.0
16040,45473.0
16041,48022.0
16042,49315.0
16043,50856.0
16044,49694.0
16045,47572.0
16046,46344.0
16047,46300.0
16048,47312.0
16049,52858.0
16050,54381.0
16051,52744.0
16052,49946.0
16053,47975.0
16054,46937.0
16055,43670.0
16056,40821.0
16057,39614.0
16058,39229.0
16059,39579.0
16060,41401.0
16061,44454.0
16062,50784.0
16063,55740.0
16064,58371.0
16065,59658.0
16066,60030.0
16067,61039.0
16068,60598.0
16069,59752.0
16070,58269.0
16071,57449.0
16072,57574.0
16073,61483.0
16074,62076.0
16075,60358.0
16076,56680.0
16077,53568.0
16078,50646.0
16079,46565.0
16080,43934.0
16081,42366.0
16082,41486.0
16083,41669.0
16084,42834.0
16085,44385.0
16086,47681.0
16087,50738.0
16088,53316.0
16089,55092.0
16090,56396.0
16091,57929.0
16092,57583.0
16093,55901.0
16094,54635.0
16095,54197.0
16096,55014.0
16097,59675.0
16098,60679.0
16099,59217.0
16100,56076.0
16101,53494.0
16102,52054.0
16103,48132.0
16104,45042.0
16105,43302.0
16106,42965.0
16107,43675.0
16108,45839.0
16109,50281.0
16110,60043.0
16111,65914.0
16112,68615.0
16113,70065.0
16114,71323.0
16115,72704.0
16116,72120.0
16117,71464.0
16118,69981.0
16119,68923.0
16120,68699.0
16121,71125.0
16122,71110.0
16123,69385.0
16124,65279.0
16125,61746.0
16126,58738.0
16127,54407.0
16128,51628.0
16129,49798.0
16130,49380.0
16131,49671.0
16132,51364.0
16133,54915.0
16134,62929.0
16135,68217.0
16136,70020.0
16137,70187.0
16138,70714.0
16139,72021.0
16140,71346.0
16141,70825.0
16142,69506.0
16143,68899.0
16144,66916.0
16145,69908.0
16146,70362.0
16147,68824.0
16148,64836.0
16149,60907.0
16150,57400.0
16151,52971.0
16152,49527.0
16153,48007.0
16154,47340.0
16155,47930.0
16156,49460.0
16157,52415.0
16158,60715.0
16159,66545.0
16160,68771.0
16161,69228.0
16162,69750.0
16163,70245.0
16164,69315.0
16165,67628.0
16166,65778.0
16167,64877.0
16168,65347.0
16169,68898.0
16170,68745.0
16171,66842.0
16172,62641.0
16173,58913.0
16174,55924.0
16175,51907.0
16176,48042.0
16177,45659.0
16178,44519.0
16179,44454.0
16180,44650.0
16181,45145.0
16182,46654.0
16183,50089.0
16184,54093.0
16185,57029.0
16186,58878.0
16187,60133.0
16188,59077.0
16189,57158.0
16190,55375.0
16191,54853.0
16192,56051.0
16193,59847.0
16194,60175.0
16195,58077.0
16196,54067.0
16197,51345.0
16198,50000.0
16199,46724.0
